4A1,F8,04,78,7C,80,23,C1,02
4A1,F8,04,78,7C,80,23,C1,02
4A1,FA,04,78,7D,80,23,C1,02
4A1,FC,04,79,7D,80,23,C1,02
4A1,FA,04,79,7D,80,23,C1,02
4A1,FA,04,79,7D,80,23,C1,02
4A1,F8,04,79,7D,80,23,C1,02
4A1,F7,04,78,7D,80,23,C1,02
4A1,F7,06,77,7C,80,23,C1,02
4A1,FA,05,78,7C,80,23,C1,02
4A1,F6,06,78,7C,80,23,C1,02
4A1,F8,05,78,7D,80,23,C1,02
4A1,FB,06,7B,7D,80,23,C1,02
4A1,F7,04,7B,7E,80,23,C1,02
4A1,FE,04,7C,7E,80,23,C1,02
4A1,FF,04,7E,7F,80,23,C1,02
4A1,FF,04,7E,7F,80,23,C1,02
4A1,00,04,7F,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,FF,00,80,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,FF,00,80,80,80,23,C1,02
4A1,FF,00,80,80,80,23,C1,02
4A1,00,01,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FF,04,81,80,80,23,C1,02
4A1,00,04,82,81,80,23,C1,02
4A1,01,04,83,81,80,23,C1,02
4A1,01,04,83,81,80,23,C1,02
4A1,04,04,83,82,80,23,C1,02
4A1,00,04,84,82,80,23,C1,02
4A1,00,04,84,82,80,23,C1,02
4A1,01,04,84,82,80,23,C1,02
4A1,02,05,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,01,04,85,82,80,23,C1,02
4A1,02,04,85,82,80,23,C1,02
4A1,02,05,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,05,05,87,83,80,23,C1,02
4A1,02,05,86,82,80,23,C1,02
4A1,00,04,85,82,80,23,C1,02
4A1,01,04,85,82,80,23,C1,02
4A1,02,04,85,82,80,23,C1,02
4A1,00,04,84,82,80,23,C1,02
4A1,01,02,84,82,80,23,C1,02
4A1,00,04,84,81,80,23,C1,02
4A1,00,04,83,81,80,23,C1,02
4A1,00,04,83,81,80,23,C1,02
4A1,05,04,85,82,80,23,C1,02
4A1,05,04,86,83,80,23,C1,02
4A1,05,04,86,83,80,23,C1,02
4A1,06,05,86,83,80,23,C1,02
4A1,04,05,84,82,80,23,C1,02
4A1,04,05,83,81,80,23,C1,02
4A1,01,06,81,80,80,23,C1,02
4A1,00,05,81,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
